name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
LIPICARD 160MG 10S,,USV LIMITED.,,,,3004,12,,88.22,,123.5,,,
LIPICARD 200 MG 10SCAP,,USV LIMITED.,,,,3004,12,,119.46,,167.24,,,
LIPICARD-AV,,USV LIMITED.,,,,3004,12,,114.64,,160.5,,,
M V I INJ 1 AMP,,USV LIMITED.,,,,3004,12,,21.61,,30.25,,,
METZOK 25MG 10S,,USV LIMITED.,,,,3004,12,,29.28,,40.99,,,
METZOK 50MG 10S,,USV LIMITED.,,,,3004,12,,41.92,,58.69,,,
NEMODIP 10S,,USV LIMITED.,,,,3004,12,,114.29,,160,,,
"NIMODIP TAB 10,S",,USV LIMITED.,,,,30049099,12,,183.22,,256.5,,,
NURIL 2.5 10 TAB,,USV LIMITED.,,,,3004,12,,16.9,,20.58,,,
NURIL 5 10 TAB,,USV LIMITED.,,,,3004,12,,26.16,,34.34,,,
OLMETRAC AM 10S,,USV LIMITED.,,,,3004,12,,69.11,,96.75,,,
OLMETRAC H 10S,,USV LIMITED.,,,,3004,12,,65.18,,91.25,,,
OLMETRAC-40MG 10S,,USV LIMITED.,,,,3004,12,,111.96,,156.75,,,
OLMETRACK CT 40/12.5 10S,,USV LIMITED.,,,,3004,12,,68.5,,89,,,
PIOZ 15MG TAB 10S,,USV LIMITED.,,,,3004,12,,34.09,,47.72,,,
PIOZ 30 MG 10 TAB,,USV LIMITED.,,,,3004,12,,54.22,,75.9,,,
PIOZ MF 15 10 TAB,,USV LIMITED.,,,,3004,12,,111.18,,155.65,,,
PIOZ MF 30 10 TAB,,USV LIMITED.,,,,3004,12,,87.96,,123.15,,,
PIOZ MF G 2 TAB 10S,,USV LIMITED.,,,,3004,12,,69.82,,97.75,,,
PIOZ-7.5MG TAB 10S,,USV LIMITED.,,,,3004,12,,45.9,,64.25,,,
POLYTORVA 5 KIT 10S,,USV LIMITED.,,,,3004,12,,87.14,,122,,,
ROSEDAY 40MG 10S,,USV LIMITED.,,,,3004,12,,341.07,,447.66,,,
ROSEDAY GOLD 10S,,USV LIMITED.,,,,3004,12,,99.05,,130,,,
ROSEDAY-10MG TAB 10S,,USV LIMITED.,,,,3004,12,,162.14,,227,,,
ROSEDAY-20MG TAB 10S,,USV LIMITED.,,,,3004,12,,123.93,,173.5,,,
ROSEDAY-5 TAB 1*10S,,USV LIMITED.,,,,3004,12,,94.43,,132.2,,,
ROSEDAY-F 5MG 10S,,USV LIMITED.,,,,3004,12,,192.22,,269.1,,,
ROSEDAY-F-10MG 10S,,USV LIMITED.,,,,3004,12,,192.22,,269.1,,,
SILODERM OINT. 20 GM,,USV LIMITED.,,,,3004,12,,44.82,,62.75,,,
SULISENT TAB 10S,,USV LIMITED.,,,,3004,12,,408,,510,,,
TAZLOC 20 10S,,USV LIMITED.,,,,3004,12,,27.68,,38.75,,,
TAZLOC 40 10 TAB,,USV LIMITED.,,,,3004,12,,72.36,,101.3,,,
TAZLOC 80MG 10S,,USV LIMITED.,,,,3004,12,,74.24,,103.94,,,
TAZLOC AM TAB 10S,,USV LIMITED.,,,,3004,12,,111.22,,155.7,,,
TAZLOC BETA 25 10S,,USV LIMITED.,,,,3004,12,,133.78,,187.3,,,
TAZLOC BETA 50 10S,,USV LIMITED.,,,,3004,12,,149.94,,209.9,,,
TAZLOC H 10 TAB,,USV LIMITED.,,,,3004,12,,122.4,,171.35,,,
TAZLOC H 80 10,,USV LIMITED.,,,,3004,12,,179.29,,251,,,
TAZLOC TRIO 40 TAB 10S,,USV LIMITED.,,,,3004,12,,77.5,,108.5,,,
TAZLOC TRIO 80 10S,,USV LIMITED.,,,,3004,12,,112.5,,157.5,,,
TAZLOC-AM 80 10S,,USV LIMITED.,,,,3004,12,,120.01,,157.5,,,
TAZLOC-BETA 50 10S,,USV LIMITED.,,,,3004,12,,94.29,,132,,,
TAZLOC-CT 40MG TAB 10S,,USV LIMITED.,,,,3004,12,,118.54,,165.95,,,
TAZLOC-CT 80MG 10S,,USV LIMITED.,,,,3004,12,,117.86,,165,,,
TELPRES MT 25 10S,,USV LIMITED.,,,,3004,12,,101.57,,142.2,,,
THE TRIGLYNASE 1MG 10S,,USV LIMITED.,,,,3004,12,,28.93,,40.5,,,
"TRI GLYNASE 2FORTE 10,S",,USV LIMITED.,,,,3004,12,,81.78,,114.5,,,
TRI-GLYNASE 2MG 10S,,USV LIMITED.,,,,3004,12,,67.79,,94.9,,,
TRI-GLYNASE-1MG 10S,,USV LIMITED.,,,,3004,12,,46.54,,65.15,,,
TRIGLYCOMET TAB 10S,,USV LIMITED.,,,,3004,12,,81.6,,114.25,,,
TRIGLYNASE 1 10S,,USV LIMITED.,,,,3004,12,,0,,40.5,,,
TRIGLYNASE 2 FORTE 10S,,USV LIMITED.,,,,3004,12,,77.86,,109,,,
TRIGLYNASE-2 TAB 10S,,USV LIMITED.,,,,3004,12,,67.78,,94.9,,,
"TRIPLE A CAL FD CAP 15,S",,USV LIMITED.,,,,30042099,12,,166.43,,233,,,
TRIPLEACAL CAP 10 CAP,,USV LIMITED.,,,,3004,12,,44.69,,62.56,,,
UDAPA 10 10,,USV LIMITED.,,,,3004,12,,100.71,,141.2,,,
"UDAPA M 10/500XR 10,S",,USV LIMITED.,,,,29309040,12,,103.78,,145.3,,,
"UDAPA M 1000MG XR 10,TAB",,USV LIMITED.,,,,3004,12,,72,,100.8,,,
VI SYNERAL SYP 100ML,,USV LIMITED.,,,,29309040,12,,63.57,,81,,,
VIBACT DS CAP 10S,,USV LIMITED.,,,,3004,12,,167.25,,234.15,,,
VISYNERAL SYRUP 100ML,,USV LIMITED.,,,,3004,12,,57.86,,81,,,
VOBOS 0.2MG 10S,,USV LIMITED.,,,,3004,12,,53.74,,70.53,,,
VOBOSE-0.3 10S,,USV LIMITED.,,,,3004,12,,67.72,,94.81,,,
ZABESTA 5 TAB 10 TAB,,USV LIMITED.,,,,3004,12,,39.86,,52.31,,,
ALKAJEM SYRUP 100ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,18.5,,104,,,
"AMLOVIB 5MG 30,S",,VICARE PHARMA PVT LTD,,,,3003,12,,8.7,,83,,,
APOFEC SP 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,13.5,,118.3,,,
"APOFEC TABLET 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,7.5,,66,,,
"APOJEM PLUS 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,11.7,,62,,,
APOJEM RB 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,20.5,,115,,,
APTIJEM SYRUP 200ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,24.5,,113,,,
AZIVIB 250,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
BACIJEM SUSPENSION 5ML,,VICARE PHARMA PVT LTD,,,,3004,12,,105,,447,,,
"BILAPINE M 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,18.5,,176,,,
BROXOMED LS DROP 15ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,13,,54,,,
"CARVIJEM 500MG 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,7.25,,95,,,
"CARVIJEM D3 60K SOFTGEL 4,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,12,,132,,,
CARVIJEM D3 SACHET 1 SACHET,,VICARE PHARMA PVT LTD,,,,29309040,12,,3.2,,38,,,
"CARVIJEM K27 10,S",,VICARE PHARMA PVT LTD,,,,3004,18,,16.5,,165,,,
"CARVIJEM K27 MAX 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,26,,250,,,
CEDOJEM 500 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,70,,320,,,
"CEFDOJEM 200MG 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,52,,198,,,
CEFDOJEM CV WFR DRY SYRUP 1,,VICARE PHARMA PVT LTD,,,,29309040,12,,29,,132,,,
CEPOJEM S 1.5 G 1VIAL,,VICARE PHARMA PVT LTD,,,,3004,12,,33,,296,,,
CHOCOYET SF DHA POWDER 200GM,,VICARE PHARMA PVT LTD,,,,2936,18,,41,,355,,,
CHYMOJEM DP 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,16,,128,,,
"CHYMOJEM FORTE 20,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,38.5,,302,,,
CIPROJEM 500,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
CLINVIB 300 10 TB,,VICARE PHARMA PVT LTD,,,,30022013,5,,50,,240,,,
DOBIVIB CREAM 30 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,26,,155,,,
ESOJEM DSR 15 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,21.75,,230,,,
"ESOJEM L 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,24,,274,,,
"ETOJEM 120MG 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,22,,200,,,
"ETOJEM 90MG 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,27.75,,246,,,
ETOJEM P 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,19.2,,100,,,
"ETOJEM TH 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,44,,274,,,
"EVERAZI 500M 5,S",,VICARE PHARMA PVT LTD,,,,3004,12,,44,,131.93,,,
EVERTAMIN 200ML 200ML,,VICARE PHARMA PVT LTD,,,,3004,18,,20,,155,,,
"FEBUJEM 40MG 15,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,19.5,,190,,,
"FEROJEM XT 15,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,26,,181,,,
"FEXOJEM 180 MG 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,22.5,,176,,,
"FLUJEM 150MG 1,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,4,,12.05,,,
FOLINOW NVP TAS 10S,,VICARE PHARMA PVT LTD,,,,3004,12,,123.36,,172.7,,,
FOLPIN SYRUP 200ML,,VICARE PHARMA PVT LTD,,,,30043200,12,,27.5,,160,,,
"FOLPIN XT 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,14,,149,,,
"FRIZCORT 6MG 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,21.5,,119,,,
FUNGIVICE PLUS CREAM 15 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,16.3,,98,,,
GELOJEM SYP 170ML,,VICARE PHARMA PVT LTD,,,,3004,12,,18,,98,,,
JEMAZI 250MG 6,,VICARE PHARMA PVT LTD,,,,29309040,12,,26.5,,78.22,,,
"JEMAZI 500MG 6,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,44,,131.93,,,
JEMCEF 100MG 10,,VICARE PHARMA PVT LTD,,,,3004,12,,25,,87.8,,,
"JEMCEF DT 200MG 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,42,,109.42,,,
LAXIJEM 100ML SOLUTION,,VICARE PHARMA PVT LTD,,,,30022013,5,,70,,129,,,
"LEVOYET 10MG 10,S",,VICARE PHARMA PVT LTD,,,,30043200,12,,4.6,,67,,,
"LEVOYET 5MG 10,S",,VICARE PHARMA PVT LTD,,,,30043200,12,,3.5,,51,,,
LIZOJEM 600,,VICARE PHARMA PVT LTD,,,,3004,12,,39,,141.5,,,
"LOXOJEM 500MG 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,33,,100.68,,,
LULIVIB 10 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,20.5,,145,,,
METHOJEM,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
MOISTOVIB CREAM 100 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,45,,297,,,
"MONTIJEM AL 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,21,,169,,,
"MONTIJEM FX 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,25,,185,,,
"MONTIJEM LC 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,13.5,,159,,,
"MONTIJEM LC 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,19.95,,245,,,
"MONTIJEM LC KID 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,9.25,,98,,,
MONTIJEM LC SYRUP 60ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,16,,118,,,
MUPIVIB 5 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,27,,113.62,,,
NASOVIB NASAL SPRAY 20 ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,11.5,,58,,,
"NIMOJEM P 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,7,,78,,,
NIMOJEM PLUS 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,11.5,,81,,,
NURAFRESH FACE WASH 125 GM,,VICARE PHARMA PVT LTD,,,,29309040,12,,38,,169,,,
NURALIV DS SYP 200ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,24.3,,265,,,
"OMIJEM 20MG 20,S",,VICARE PHARMA PVT LTD,,,,3004,12,,14,,64.28,,,
OMIJEM D,,VICARE PHARMA PVT LTD,,,,9019,12,,12,,79,,,
OXYTOVIB 0.05 NASAL SOLUTION 10 ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,15,,105,,,
"PANTALAM D 15,S",,VICARE PHARMA PVT LTD,,,,30043200,12,,14.25,,164,,,
"PANTOJEM 40MG 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,14.25,,145,,,
PANTOJEM DSR 15 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,18.75,,210,,,
"PANTOJEM L 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,22.5,,250,,,
PARAJEM 500 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,8.5,,14.95,,,
PARAJEM 650 15 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,12.5,,33.6,,,
"PARAJEM TOTAL ADVANCE 10,S",,VICARE PHARMA PVT LTD,,,,29309040,12,,13,,90,,,
PAROJEM SACHET,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
PIXIJEM DT 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,4.5,,78,,,
PREBOJEM CAP,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
PREDIJEM 4 MG,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
PREDOJEM 8,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
RABEJEM DSR 15 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,18.75,,235,,,
"REVMOX 500MG 10,S",,VICARE PHARMA PVT LTD,,,,3003,12,,31,,82.32,,,
SUCOLAM O SUSPENSION 100ML,,VICARE PHARMA PVT LTD,,,,3004,12,,27,,139,,,
TOUXJEM,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
"UBISURE F OD 10,S",,VICARE PHARMA PVT LTD,,,,2923,18,,325.42,,480,,,
UDOJEM 150,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
UDOJEM 300,,VICARE PHARMA PVT LTD,,,,3004,5,,147.5,,575,,,
"UDOJEM 300MG 15,S",,VICARE PHARMA PVT LTD,,,,30022013,5,,147.5,,575,,,
VERTIJEM 16 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,15.3,,232,,,
"VIGLIM M1 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,15.5,,122,,,
"VIGLIM M1 FORTE 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,20,,144,,,
"VIGLIM M2 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,17.1,,178,,,
"VIGLIM M2 FORTE 15,S",,VICARE PHARMA PVT LTD,,,,3004,12,,23.3,,171,,,
"VIVONAC SP 10,S",,VICARE PHARMA PVT LTD,,,,3004,12,,13.5,,118.3,,,
"VOLJEM PLUS 10,S",,VICARE PHARMA PVT LTD,,,,3003,12,,14.7,,152,,,
VOLYET GEL,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
VOMIJEM MD 4 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,4.7,,57.46,,,
VORMIJEM 400 1 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,2.5,,9.09,,,
YETBROX CYP,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
YETBROX DX SYP 100ML,,VICARE PHARMA PVT LTD,,,,3004,12,,22.5,,79,,,
YETBROX LS DROP 15ML,,VICARE PHARMA PVT LTD,,,,3004,12,,13.5,,68,,,
YETBROX LS SYP 100ML,,VICARE PHARMA PVT LTD,,,,3004,12,,21,,118,,,
YETBROX SYP 100ML,,VICARE PHARMA PVT LTD,,,,3004,12,,15,,98,,,
YETOFOL MS SYP 60ML,,VICARE PHARMA PVT LTD,,,,29309040,12,,19.5,,68,,,
YETOFOL O,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
"YETOFOL O 10,S",,VICARE PHARMA PVT LTD,,,,3003,12,,23,,165,,,
YETOMOX CV 625 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,36,,122.9,,,
YETOMOX CV 625 DUO 10 TAB,,VICARE PHARMA PVT LTD,,,,29309040,12,,61.5,,204.96,,,
YETVITA 200ML 200ML,,VICARE PHARMA PVT LTD,,,,3004,18,,20,,155,,,
YETVITA CAPSULES *FOOD 10 TAB,,VICARE PHARMA PVT LTD,,,,2923,18,,9.95,,115,,,
ZYMOYET SYP,,VICARE PHARMA PVT LTD,,,,3004,12,,0,,0,,,
ACTILIV LIQ 1LTR 1.LTR,,VILCO.,,,,30063004,0,,130,,265.5,,,
"ACTILIV LIQ 500,ML",,VILCO.,,,,3004,0,,87,,175,,,
BECLO LOTION 20 ML,,VILCO.,,,,3004,12,,40.04,,56.05,,,
BELAMYL INJ 30ML,,VILCO.,,,,3004,12,,31.35,,63.39,,,
BIOTRIM IM INJECTION 30.ML,,VILCO.,,,,3004,12,,99.58,,141.72,,,
BROTONE SYP 1 LTR,,VILCO.,,,,3004,12,,337.41,,490,,,
BROTONE SYP 120ML,,VILCO.,,,,3004,12,,65.29,,90,,,
GAMADERM LOTION 100ML,,VILCO.,,,,3004,12,,62.82,,87.95,,,
"INOPHOS BOLUS 1,S",,VILCO.,,,,3004,12,,23.52,,40,,,
MILCOMAX AD3 500ML,,VILCO.,,,,30063004,0,,69.16,,140,,,
"MULTISTAR SYP 100,ML",,VILCO.,,,,3004,0,,115.5,,180,,,
ORECURE PLUS EAR DROP 5ML,,VILCO.,,,,3004,12,,49.29,,69,,,
"OSSOMIN LIQ 1,LTR",,VILCO.,,,,3004,0,,205,,320,,,
OSTOVET LIQ 500ML 500ML,,VILCO.,,,,3004,0,,90,,120,,,
OTIFLAM EAR DROP 5ML,,VILCO.,,,,3004,12,,46.43,,65,,,
"PMDCARE CAP 10,S",,VILCO.,,,,2936,18,,185,,273,,,
"RALOP SUSP 30,ML",,VILCO.,,,,3004,12,,52.15,,73,,,
SENSA FORTE 10 CAP,,VILCO.,,,,3004,12,,114.14,,150,,,
VILCO DROPS (PED) 10 ML,,VILCO.,,,,3004,12,,45.32,,63.45,,,
VILCO NASAL (S) 10ML,,VILCO.,,,,3004,12,,33.11,,46.35,,,
VILCO NASAL DROP (AD) 10ML,,VILCO.,,,,3004,12,,47.04,,65.85,,,
VIMERAL LIQ 120ML 120ML,,VILCO.,,,,30049099,12,,176,,220,,,
WAXIL EAR DROPS 10ML,,VILCO.,,,,3004,12,,52.61,,73.65,,,
ALBOMAR 60ML 60ML,,VIRBA,,,,3003,12,,48.57,,68,,,
ALBOMAR 90ML 90ML,,VIRBA,,,,3003,12,,58.57,,82,,,
ALBOMAR SYP 30ML,,VIRBA,,,,30049099,12,,28.21,,39.5,,,
DISPOVAN 5ML 5ML,,VIRBA,,,,30049099,12,,2.31,,7,,,
PEPSIGARD P SUSPENSUN 200.ML,,VIRBA,,,,3003,12,,235.71,,330,,,
PERFECT HEALTH JAR 1PH,,VIRBA,,,,30049099,12,,56,,271,,,
AD TAPE STICKO 4 1PH,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,74,,275,,,
B BACT OINTMENT 5GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,2202,12,,81.16,,113.62,,,
B-BACT OINT 5GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,81.16,,113.62,,,
BRITE LITE CREAM 20GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3005,18,,252.88,,373,,,
COLIMEX DF DROP 15ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,58.51,,81.9,,,
COLIMEX DROP 10ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,63.59,,89,,,
COLIMEX SUP 60ML 60ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,87.14,,122,,,
COLIMEX SUSP. 30ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,47.87,,67,,,
COLIMEX TAB 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,33.57,,47,,,
CORIMINIC SYP 60ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3001,12,,69.61,,107,,,
CORIMINIC TAB 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,50.86,,71.2,,,
"DEFZA 12 6,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3003,12,,127,,177.8,,,
"DEFZA 24MG 10,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,221.43,,310,,,
"DEFZA 30MG 6,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,265,,371,,,
DEFZA 6MG 10,,WALLACE PHARMACEUTICALS PVT LTD.,,,,29309040,12,,125,,175,,,
DIOVOL LA FORTE SYP 170ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,124.29,,174,,,
DIOVOL PLUS FORTE DGL 170 ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,107.58,,150.6,,,
DIOVOL PLUS FORTE SUS 450 ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,157.14,,220,,,
DIOVOL SY MANGO 170ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,107.57,,150.6,,,
DIOVOL TAB 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,20.64,,28,,,
DOBEST CAP 10 CAP,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,192.86,,270,,,
FLUCOLD AF SYP 60ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,33049029,12,,68.92,,96.5,,,
FLUCOLD DROP 15ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,49.65,,69.5,,,
FUSIWAL CREME 5GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,33.11,,46.36,,,
FUSIWAL OINT 10 GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,64.29,,90,,,
FUSIWAL OINT 5GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,45.71,,64,,,
FUSIWAL-B CREME 10GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,80.71,,113,,,
GASOFAST JEERA 1SCHET,,WALLACE PHARMACEUTICALS PVT LTD.,,,,33049029,12,,7.15,,10,,,
ISOIN 20 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,160.5,,224.7,,,
"ITRASTAR 100MG 10,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,186.2,,260.68,,,
"JUSTOZA M 5/1000MG 10,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,50,,70,,,
LUBRIJOINT PLUS TAB 30S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,18,,421.7,,622,,,
"LUBRIJOIT OD TAB 60,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3003,12,,390.71,,547,,,
LYNX 250 MG CAP 10 CAP,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,24.52,,52.35,,,
LYNX 500 CAP 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,158.57,,222,,,
LYNX ACTIVE GEL 15GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,117.14,,164,,,
LYNX INJ. 2ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,17.65,,24.7,,,
"LYNX OD TAB 5,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,141.08,,197.5,,,
LYNX SYP 60ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,58.57,,82,,,
"MEXT 10MG 10,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,30022013,5,,106.25,,139.45,,,
MEXT 7.5 (F) 28S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,47.07,,65.9,,,
MEXT 7.5 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,5,,78.92,,110.49,,,
MMS 1 POW 400GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,452.95,,575,,,
OMNIGEL 30G,,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,46,,133,,,
ONECAN 150 TAB 3S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,77.19,,108.05,,,
ONECAN 200 4TAB,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,56.81,,79.53,,,
ONECAN 200 MG 2 TAB,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,55.83,,78.16,,,
ONECAN 400MG 1S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,47.58,,66.61,,,
ONECAN 50 MG 4 TAB,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,21.1,,29.53,,,
ONECAN DUSTING POWDER 80GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,84.29,,118,,,
PARAKEF TAB 10,,WALLACE PHARMACEUTICALS PVT LTD.,,,,29309040,12,,16.98,,22.8,,,
"PRD CAP 10,S",,WALLACE PHARMACEUTICALS PVT LTD.,,,,30049099,12,,57.14,,80,,,
SAZO 500 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,56.64,,79.29,,,
SAZO-1000 TAB 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,197.86,,277,,,
THIOX GEL 30GM,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,115.71,,162,,,
TOFZA TAB 14S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,439.29,,615,,,
WAL D3 10,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,98.46,,137.84,,,
WALACORT TAB 10'S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,12.14,,17,,,
WALAMYCIN SYP (S) 30 ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,25.71,,36,,,
WALAMYCIN-DS SUSP. 30ML,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,45.71,,64,,,
WALAPHAGE 500 MG 10 TAB,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,10.01,,13.14,,,
WALAPHAGE G-2MG 10S,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,117.43,,164.4,,,
WALAPHAGE GP 2 10 TAB,,WALLACE PHARMACEUTICALS PVT LTD.,,,,3004,12,,97.14,,149.5,,,
